ENCFF	ChIP-CellLine	TF-Target	Enh-CellLine	Total_Bin_Size	Enh_Bin_Size	Rand_Bind_Size	TotalPeaks	PeakOverlap	PeakOverlap_Rand
ENCFF509ZLE	K562	GATA1	MCF7	2959575	16434	25000	4602	297	41
ENCFF510QJE	HepG2	MBD1	MCF7	2959575	16434	25000	13996	2317	108
ENCFF510SAT	HepG2	NR5A1	MCF7	2959575	16434	25000	29361	2673	234
ENCFF511SKA	A549	SMC3	MCF7	2959575	16434	25000	40216	5960	348
ENCFF514IUU	HepG2	ZNF770	MCF7	2959575	16434	25000	44115	3552	364
ENCFF515GUE	K562	CHAMP1	MCF7	2959575	16434	25000	12923	988	102
ENCFF515LWL	K562	ZNF217	MCF7	2959575	16434	25000	544	71	4
ENCFF516ZWP	K562	FOXK1	MCF7	2959575	16434	25000	7651	1404	67
ENCFF517FAL	HepG2	HMG20B	MCF7	2959575	16434	25000	13132	1895	111
ENCFF517TKD	A549	GATA3	MCF7	2959575	16434	25000	23088	3638	200
ENCFF518EGY	K562	ELF4	MCF7	2959575	16434	25000	9973	1698	72
ENCFF518SJY	K562	IFI16	MCF7	2959575	16434	25000	1570	157	15
ENCFF518ZKO	HepG2	ZNF350	MCF7	2959575	16434	25000	27017	4526	202
ENCFF519CXF	K562	CTCF	MCF7	2959575	16434	25000	49773	5640	467
ENCFF519NHL	HepG2	ZFP90	MCF7	2959575	16434	25000	17816	2861	109
ENCFF519VZH	MCF-7	FOS	MCF7	2959575	16434	25000	57105	5129	473
ENCFF520POQ	A549	ATOH8	MCF7	2959575	16434	25000	7015	1580	52
ENCFF521AKL	HepG2	EZH2	MCF7	2959575	16434	25000	5934	127	47
ENCFF522HZT	K562	CBX8	MCF7	2959575	16434	25000	4034	32	41
ENCFF524CCS	HepG2	ZNF382	MCF7	2959575	16434	25000	366	20	1
ENCFF524ZER	K562	MGA	MCF7	2959575	16434	25000	33606	3149	286
ENCFF525EGX	A549	RAD21	MCF7	2959575	16434	25000	56127	7957	487
ENCFF525SCQ	HepG2	REXO4	MCF7	2959575	16434	25000	3037	532	16
ENCFF525XXS	K562	KHSRP	MCF7	2959575	16434	25000	4099	455	34
ENCFF527MLG	K562	TRIM24	MCF7	2959575	16434	25000	31852	2272	269
ENCFF528IDR	K562	ARID4B	MCF7	2959575	16434	25000	5276	718	39
ENCFF528SIV	K562	ZC3H11A	MCF7	2959575	16434	25000	2493	492	19
ENCFF529NGU	HepG2	HMGXB4	MCF7	2959575	16434	25000	31084	5510	250
ENCFF532IPJ	MCF-7	NFRKB	MCF7	2959575	16434	25000	821	22	10
ENCFF532RTY	HepG2	NR3C1	MCF7	2959575	16434	25000	194	41	1
ENCFF532VPN	K562	CREBBP	MCF7	2959575	16434	25000	800	19	9
ENCFF535BYF	HepG2	ZNF577	MCF7	2959575	16434	25000	1960	395	13
ENCFF536DJU	HepG2	ARID3A	MCF7	2959575	16434	25000	22111	2641	163
ENCFF536WBT	K562	RAD51	MCF7	2959575	16434	25000	16159	1421	137
ENCFF536WWR	MCF-7	KLF4	MCF7	2959575	16434	25000	9356	2255	80
ENCFF537HHU	K562	ZSCAN32	MCF7	2959575	16434	25000	4499	589	40
ENCFF537RNU	K562	SAFB	MCF7	2959575	16434	25000	6179	899	66
ENCFF538ACI	K562	RBFOX2	MCF7	2959575	16434	25000	50598	4263	372
ENCFF540QPM	K562	XRCC4	MCF7	2959575	16434	25000	31	13	0
ENCFF541FQS	HepG2	ZNF326	MCF7	2959575	16434	25000	1845	279	10
ENCFF542HJS	K562	DPF2	MCF7	2959575	16434	25000	48536	3934	399
ENCFF542SUS	HepG2	REL	MCF7	2959575	16434	25000	9326	1637	69
ENCFF543CJD	HepG2	ZNF48	MCF7	2959575	16434	25000	34588	5087	292
ENCFF543GET	K562	CBFA2T2	MCF7	2959575	16434	25000	29834	1346	235
ENCFF544WSX	HepG2	DBP	MCF7	2959575	16434	25000	5100	982	29
ENCFF545WAL	K562	ZNF318	MCF7	2959575	16434	25000	1175	70	11
ENCFF546OSE	HepG2	MEIS1	MCF7	2959575	16434	25000	17724	2703	129
ENCFF548ZQR	HepG2	FOXJ3	MCF7	2959575	16434	25000	21134	2523	175
ENCFF549NPY	K562	ZFPM2	MCF7	2959575	16434	25000	2429	431	21
ENCFF550VES	HepG2	ZNF574	MCF7	2959575	16434	25000	36374	5236	260
ENCFF551CCD	HepG2	MBD4	MCF7	2959575	16434	25000	5286	444	40
ENCFF551WCN	HepG2	NACC2	MCF7	2959575	16434	25000	18088	2426	145
ENCFF552XOP	HepG2	JDP2	MCF7	2959575	16434	25000	1733	337	11
ENCFF553IUR	K562	ASH1L	MCF7	2959575	16434	25000	6139	930	43
ENCFF554KYQ	HepG2	SNAPC5	MCF7	2959575	16434	25000	7111	1248	54
ENCFF555IKI	K562	KAT7	MCF7	2959575	16434	25000	14382	2341	140
ENCFF556EWI	HepG2	U2AF2	MCF7	2959575	16434	25000	3132	623	26
ENCFF556SMM	K562	ATF3	MCF7	2959575	16434	25000	57646	3423	487
ENCFF559MTF	K562	MXD1	MCF7	2959575	16434	25000	3076	493	35
ENCFF560NWT	HepG2	ZSCAN30	MCF7	2959575	16434	25000	6115	1188	49
ENCFF560UGR	K562	ZKSCAN1	MCF7	2959575	16434	25000	13649	1692	114
ENCFF561XGT	HepG2	NFIA	MCF7	2959575	16434	25000	28897	3328	229
ENCFF562XKK	K562	MIER1	MCF7	2959575	16434	25000	8024	727	75
ENCFF562YSV	HepG2	JUND	MCF7	2959575	16434	25000	41549	2653	346
ENCFF563KSY	HepG2	MIER3	MCF7	2959575	16434	25000	21908	3396	186
ENCFF563MHZ	MCF-7	FOXM1	MCF7	2959575	16434	25000	9344	3192	76
ENCFF563WUP	K562	TOE1	MCF7	2959575	16434	25000	21468	2941	169
ENCFF563ZJM	K562	KLF6	MCF7	2959575	16434	25000	7763	1125	80
ENCFF564KIU	K562	GTF2E2	MCF7	2959575	16434	25000	16083	2716	113
ENCFF564QOL	K562	TARDBP	MCF7	2959575	16434	25000	8564	1566	74
ENCFF565XMS	MCF-7	DDX20	MCF7	2959575	16434	25000	2321	499	12
ENCFF566CTX	K562	MYC	MCF7	2959575	16434	25000	14750	2559	134
ENCFF566KDV	MCF-7	ZNF592	MCF7	2959575	16434	25000	531	193	5
ENCFF566PBY	HepG2	CBX1	MCF7	2959575	16434	25000	9740	1952	66
ENCFF566PRZ	K562	EGR1	MCF7	2959575	16434	25000	42532	4114	348
ENCFF567CJH	A549	YY1	MCF7	2959575	16434	25000	17136	3848	128
ENCFF567CPM	K562	FOXJ3	MCF7	2959575	16434	25000	1485	132	11
ENCFF567JIZ	HepG2	PPARG	MCF7	2959575	16434	25000	25651	3151	196
ENCFF567KLR	A549	NR3C1	MCF7	2959575	16434	25000	7929	1122	44
ENCFF567QWP	HepG2	FOXM1	MCF7	2959575	16434	25000	2570	461	21
ENCFF569JWM	MCF-7	PML	MCF7	2959575	16434	25000	11625	3247	85
ENCFF569TJP	K562	ZNF239	MCF7	2959575	16434	25000	6419	569	47
ENCFF569ZCY	MCF-7	JUND	MCF7	2959575	16434	25000	14660	4414	101
ENCFF571VYR	MCF-7	SREBF1	MCF7	2959575	16434	25000	7842	1498	63
ENCFF574LUU	HepG2	KDM5A	MCF7	2959575	16434	25000	16182	2851	116
ENCFF576UBB	MCF-7	CSDE1	MCF7	2959575	16434	25000	919	77	15
ENCFF577LSK	K562	BRF1	MCF7	2959575	16434	25000	214	22	1
ENCFF581GZR	HepG2	ZNF687	MCF7	2959575	16434	25000	84561	8756	664
ENCFF581MLB	K562	FUS	MCF7	2959575	16434	25000	2914	516	23
ENCFF582HAZ	HepG2	LIN54	MCF7	2959575	16434	25000	40149	5647	329
ENCFF583XAW	K562	MCM3	MCF7	2959575	16434	25000	1791	44	22
ENCFF583ZWV	HepG2	ZC3H13	MCF7	2959575	16434	25000	17457	2577	129
ENCFF584QFY	K562	ETV6	MCF7	2959575	16434	25000	2511	402	18
ENCFF585SZT	HepG2	ATAD3A	MCF7	2959575	16434	25000	1849	335	25
ENCFF587BZB	MCF-7	CHD1	MCF7	2959575	16434	25000	9926	3353	75
ENCFF588CXX	K562	ZBTB9	MCF7	2959575	16434	25000	14802	2102	133
ENCFF588GNU	K562	CEBPZ	MCF7	2959575	16434	25000	1498	226	10
ENCFF588QRH	K562	ESRRA	MCF7	2959575	16434	25000	29547	3311	232
ENCFF588WBI	HepG2	ARNTL	MCF7	2959575	16434	25000	20385	3045	169
ENCFF589GHP	HepG2	MIER2	MCF7	2959575	16434	25000	15988	2202	137
ENCFF591XXC	HepG2	SP2	MCF7	2959575	16434	25000	879	162	2
ENCFF592DOR	HepG2	ZBTB20	MCF7	2959575	16434	25000	18795	2785	154
ENCFF592NJN	K562	TFE3	MCF7	2959575	16434	25000	22693	817	200
ENCFF593EOW	A549	USF2	MCF7	2959575	16434	25000	11932	1544	90
ENCFF593ZJA	A549	ZBTB33	MCF7	2959575	16434	25000	11320	2760	88
ENCFF594DAV	HepG2	ZSCAN12	MCF7	2959575	16434	25000	6690	1145	59
ENCFF594JNI	HepG2	ZUFSP	MCF7	2959575	16434	25000	544	80	4
ENCFF594YBN	MCF-7	CLOCK	MCF7	2959575	16434	25000	7440	2593	56
ENCFF595TJC	HepG2	KDM5B	MCF7	2959575	16434	25000	28654	4242	226
ENCFF596HNP	K562	ZNF143	MCF7	2959575	16434	25000	7614	1108	59
ENCFF598BZD	A549	MYC	MCF7	2959575	16434	25000	9505	2396	79
ENCFF598CBU	HepG2	DMTF1	MCF7	2959575	16434	25000	3762	728	27
ENCFF598QRD	HepG2	CBX2	MCF7	2959575	16434	25000	2674	91	17
ENCFF598VGY	K562	STAT6	MCF7	2959575	16434	25000	5822	997	54
ENCFF599CBB	K562	RLF	MCF7	2959575	16434	25000	10657	1521	93
ENCFF599FYT	MCF-7	CREB1	MCF7	2959575	16434	25000	41640	5530	334
ENCFF599KZZ	HepG2	MXI1	MCF7	2959575	16434	25000	25419	4252	207
ENCFF600JNK	HepG2	ELF3	MCF7	2959575	16434	25000	39395	5354	313
ENCFF600KEF	K562	BMI1	MCF7	2959575	16434	25000	2855	367	28
ENCFF601LMD	K562	HOMEZ	MCF7	2959575	16434	25000	2449	339	26
ENCFF603EAX	K562	MYNN	MCF7	2959575	16434	25000	942	93	11
ENCFF603NUV	HepG2	E2F8	MCF7	2959575	16434	25000	31348	4552	255
ENCFF603PUS	HepG2	EGR1	MCF7	2959575	16434	25000	41008	5654	321
ENCFF604LXR	K562	ETV5	MCF7	2959575	16434	25000	17026	2726	125
ENCFF604RBX	K562	ZNF354C	MCF7	2959575	16434	25000	5614	169	61
ENCFF604THW	HepG2	ZNF121	MCF7	2959575	16434	25000	33609	2368	278
ENCFF605GXY	HepG2	FOXK1	MCF7	2959575	16434	25000	26587	3702	220
ENCFF609HVM	MCF-7	ZNF687	MCF7	2959575	16434	25000	18658	5670	128
ENCFF610WQK	HepG2	BORCS8-MEF2B	MCF7	2959575	16434	25000	21931	3485	181
ENCFF611FIV	HepG2	NFIC	MCF7	2959575	16434	25000	17257	1701	124
ENCFF611FTI	K562	HDAC8	MCF7	2959575	16434	25000	2101	317	24
ENCFF611WRQ	MCF-7	ZNF331	MCF7	2959575	16434	25000	2282	567	21
