ENCFF	ChIP-CellLine	TF-Target	Enh-CellLine	Total_Bin_Size	Enh_Bin_Size	Rand_Bind_Size	TotalPeaks	PeakOverlap	PeakOverlap_Rand
ENCFF515LWL	K562	ZNF217	K562	2959575	15496	25000	544	103	4
ENCFF516ZWP	K562	FOXK1	K562	2959575	15496	25000	7651	2064	67
ENCFF517FAL	HepG2	HMG20B	K562	2959575	15496	25000	13132	1540	111
ENCFF517TKD	A549	GATA3	K562	2959575	15496	25000	23088	2297	200
ENCFF518EGY	K562	ELF4	K562	2959575	15496	25000	9973	2302	72
ENCFF518SJY	K562	IFI16	K562	2959575	15496	25000	1570	657	15
ENCFF518ZKO	HepG2	ZNF350	K562	2959575	15496	25000	27017	3867	202
ENCFF519CXF	K562	CTCF	K562	2959575	15496	25000	49773	3897	467
ENCFF519NHL	HepG2	ZFP90	K562	2959575	15496	25000	17816	2329	109
ENCFF519VZH	MCF-7	FOS	K562	2959575	15496	25000	57105	2498	473
ENCFF520POQ	A549	ATOH8	K562	2959575	15496	25000	7015	1178	52
ENCFF521AKL	HepG2	EZH2	K562	2959575	15496	25000	5934	120	47
ENCFF522HZT	K562	CBX8	K562	2959575	15496	25000	4034	7	41
ENCFF524CCS	HepG2	ZNF382	K562	2959575	15496	25000	366	17	1
ENCFF524ZER	K562	MGA	K562	2959575	15496	25000	33606	7528	286
ENCFF525EGX	A549	RAD21	K562	2959575	15496	25000	56127	4291	487
ENCFF525SCQ	HepG2	REXO4	K562	2959575	15496	25000	3037	439	16
ENCFF525XXS	K562	KHSRP	K562	2959575	15496	25000	4099	1625	34
ENCFF527MLG	K562	TRIM24	K562	2959575	15496	25000	31852	7833	269
ENCFF528IDR	K562	ARID4B	K562	2959575	15496	25000	5276	1549	39
ENCFF528SIV	K562	ZC3H11A	K562	2959575	15496	25000	2493	861	19
ENCFF529NGU	HepG2	HMGXB4	K562	2959575	15496	25000	31084	4280	250
ENCFF532IPJ	MCF-7	NFRKB	K562	2959575	15496	25000	821	3	10
ENCFF532RTY	HepG2	NR3C1	K562	2959575	15496	25000	194	54	1
ENCFF532VPN	K562	CREBBP	K562	2959575	15496	25000	800	42	9
ENCFF535BYF	HepG2	ZNF577	K562	2959575	15496	25000	1960	351	13
ENCFF536DJU	HepG2	ARID3A	K562	2959575	15496	25000	22111	1935	163
ENCFF536WBT	K562	RAD51	K562	2959575	15496	25000	16159	3387	137
ENCFF536WWR	MCF-7	KLF4	K562	2959575	15496	25000	9356	770	80
ENCFF537HHU	K562	ZSCAN32	K562	2959575	15496	25000	4499	1206	40
ENCFF537RNU	K562	SAFB	K562	2959575	15496	25000	6179	863	66
ENCFF538ACI	K562	RBFOX2	K562	2959575	15496	25000	50598	7581	372
ENCFF540QPM	K562	XRCC4	K562	2959575	15496	25000	31	10	0
ENCFF541FQS	HepG2	ZNF326	K562	2959575	15496	25000	1845	173	10
ENCFF542HJS	K562	DPF2	K562	2959575	15496	25000	48536	13646	399
ENCFF542SUS	HepG2	REL	K562	2959575	15496	25000	9326	1389	69
ENCFF543CJD	HepG2	ZNF48	K562	2959575	15496	25000	34588	4032	292
ENCFF543GET	K562	CBFA2T2	K562	2959575	15496	25000	29834	6290	235
ENCFF544WSX	HepG2	DBP	K562	2959575	15496	25000	5100	764	29
ENCFF545WAL	K562	ZNF318	K562	2959575	15496	25000	1175	453	11
ENCFF546OSE	HepG2	MEIS1	K562	2959575	15496	25000	17724	2236	129
ENCFF548ZQR	HepG2	FOXJ3	K562	2959575	15496	25000	21134	2108	175
ENCFF549NPY	K562	ZFPM2	K562	2959575	15496	25000	2429	775	21
ENCFF550VES	HepG2	ZNF574	K562	2959575	15496	25000	36374	4316	260
ENCFF551CCD	HepG2	MBD4	K562	2959575	15496	25000	5286	339	40
ENCFF551WCN	HepG2	NACC2	K562	2959575	15496	25000	18088	2003	145
ENCFF552XOP	HepG2	JDP2	K562	2959575	15496	25000	1733	290	11
ENCFF553IUR	K562	ASH1L	K562	2959575	15496	25000	6139	1722	43
ENCFF554KYQ	HepG2	SNAPC5	K562	2959575	15496	25000	7111	1124	54
ENCFF555IKI	K562	KAT7	K562	2959575	15496	25000	14382	3539	140
ENCFF556EWI	HepG2	U2AF2	K562	2959575	15496	25000	3132	518	26
ENCFF556SMM	K562	ATF3	K562	2959575	15496	25000	57646	7638	487
ENCFF559MTF	K562	MXD1	K562	2959575	15496	25000	3076	860	35
ENCFF560NWT	HepG2	ZSCAN30	K562	2959575	15496	25000	6115	970	49
ENCFF560UGR	K562	ZKSCAN1	K562	2959575	15496	25000	13649	3304	114
ENCFF561XGT	HepG2	NFIA	K562	2959575	15496	25000	28897	2604	229
ENCFF562XKK	K562	MIER1	K562	2959575	15496	25000	8024	1818	75
ENCFF562YSV	HepG2	JUND	K562	2959575	15496	25000	41549	2201	346
ENCFF563KSY	HepG2	MIER3	K562	2959575	15496	25000	21908	2839	186
ENCFF563MHZ	MCF-7	FOXM1	K562	2959575	15496	25000	9344	866	76
ENCFF563WUP	K562	TOE1	K562	2959575	15496	25000	21468	6235	169
ENCFF563ZJM	K562	KLF6	K562	2959575	15496	25000	7763	2915	80
ENCFF564KIU	K562	GTF2E2	K562	2959575	15496	25000	16083	5026	113
ENCFF564QOL	K562	TARDBP	K562	2959575	15496	25000	8564	2455	74
ENCFF565XMS	MCF-7	DDX20	K562	2959575	15496	25000	2321	307	12
ENCFF566CTX	K562	MYC	K562	2959575	15496	25000	14750	4665	134
ENCFF566KDV	MCF-7	ZNF592	K562	2959575	15496	25000	531	62	5
ENCFF566PBY	HepG2	CBX1	K562	2959575	15496	25000	9740	1633	66
ENCFF566PRZ	K562	EGR1	K562	2959575	15496	25000	42532	6225	348
ENCFF567CJH	A549	YY1	K562	2959575	15496	25000	17136	2850	128
ENCFF567CPM	K562	FOXJ3	K562	2959575	15496	25000	1485	269	11
ENCFF567JIZ	HepG2	PPARG	K562	2959575	15496	25000	25651	2569	196
ENCFF567KLR	A549	NR3C1	K562	2959575	15496	25000	7929	603	44
ENCFF567QWP	HepG2	FOXM1	K562	2959575	15496	25000	2570	414	21
ENCFF569JWM	MCF-7	PML	K562	2959575	15496	25000	11625	1757	85
ENCFF569TJP	K562	ZNF239	K562	2959575	15496	25000	6419	2079	47
ENCFF569ZCY	MCF-7	JUND	K562	2959575	15496	25000	14660	1481	101
ENCFF571VYR	MCF-7	SREBF1	K562	2959575	15496	25000	7842	691	63
ENCFF574LUU	HepG2	KDM5A	K562	2959575	15496	25000	16182	2442	116
ENCFF576UBB	MCF-7	CSDE1	K562	2959575	15496	25000	919	35	15
ENCFF577LSK	K562	BRF1	K562	2959575	15496	25000	214	69	1
ENCFF581GZR	HepG2	ZNF687	K562	2959575	15496	25000	84561	6481	664
ENCFF581MLB	K562	FUS	K562	2959575	15496	25000	2914	425	23
ENCFF582HAZ	HepG2	LIN54	K562	2959575	15496	25000	40149	5054	329
ENCFF583XAW	K562	MCM3	K562	2959575	15496	25000	1791	89	22
ENCFF583ZWV	HepG2	ZC3H13	K562	2959575	15496	25000	17457	1982	129
ENCFF584QFY	K562	ETV6	K562	2959575	15496	25000	2511	1082	18
ENCFF585SZT	HepG2	ATAD3A	K562	2959575	15496	25000	1849	255	25
ENCFF587BZB	MCF-7	CHD1	K562	2959575	15496	25000	9926	1598	75
ENCFF588CXX	K562	ZBTB9	K562	2959575	15496	25000	14802	4437	133
ENCFF588GNU	K562	CEBPZ	K562	2959575	15496	25000	1498	288	10
ENCFF588QRH	K562	ESRRA	K562	2959575	15496	25000	29547	7030	232
ENCFF588WBI	HepG2	ARNTL	K562	2959575	15496	25000	20385	2531	169
ENCFF589GHP	HepG2	MIER2	K562	2959575	15496	25000	15988	1852	137
ENCFF591XXC	HepG2	SP2	K562	2959575	15496	25000	879	192	2
ENCFF592DOR	HepG2	ZBTB20	K562	2959575	15496	25000	18795	2284	154
ENCFF592NJN	K562	TFE3	K562	2959575	15496	25000	22693	1538	200
ENCFF593EOW	A549	USF2	K562	2959575	15496	25000	11932	1324	90
ENCFF593ZJA	A549	ZBTB33	K562	2959575	15496	25000	11320	2117	88
ENCFF594DAV	HepG2	ZSCAN12	K562	2959575	15496	25000	6690	957	59
ENCFF594JNI	HepG2	ZUFSP	K562	2959575	15496	25000	544	67	4
ENCFF594YBN	MCF-7	CLOCK	K562	2959575	15496	25000	7440	1393	56
ENCFF595TJC	HepG2	KDM5B	K562	2959575	15496	25000	28654	3354	226
ENCFF596HNP	K562	ZNF143	K562	2959575	15496	25000	7614	1517	59
ENCFF598BZD	A549	MYC	K562	2959575	15496	25000	9505	1915	79
ENCFF598CBU	HepG2	DMTF1	K562	2959575	15496	25000	3762	658	27
ENCFF598QRD	HepG2	CBX2	K562	2959575	15496	25000	2674	117	17
ENCFF598VGY	K562	STAT6	K562	2959575	15496	25000	5822	1646	54
ENCFF599CBB	K562	RLF	K562	2959575	15496	25000	10657	3058	93
ENCFF599FYT	MCF-7	CREB1	K562	2959575	15496	25000	41640	2966	334
ENCFF599KZZ	HepG2	MXI1	K562	2959575	15496	25000	25419	3542	207
ENCFF600JNK	HepG2	ELF3	K562	2959575	15496	25000	39395	4343	313
ENCFF600KEF	K562	BMI1	K562	2959575	15496	25000	2855	485	28
ENCFF601LMD	K562	HOMEZ	K562	2959575	15496	25000	2449	791	26
ENCFF603EAX	K562	MYNN	K562	2959575	15496	25000	942	297	11
ENCFF603NUV	HepG2	E2F8	K562	2959575	15496	25000	31348	3878	255
ENCFF603PUS	HepG2	EGR1	K562	2959575	15496	25000	41008	4602	321
ENCFF604LXR	K562	ETV5	K562	2959575	15496	25000	17026	5556	125
ENCFF604RBX	K562	ZNF354C	K562	2959575	15496	25000	5614	278	61
ENCFF604THW	HepG2	ZNF121	K562	2959575	15496	25000	33609	1891	278
ENCFF605GXY	HepG2	FOXK1	K562	2959575	15496	25000	26587	3179	220
ENCFF609HVM	MCF-7	ZNF687	K562	2959575	15496	25000	18658	2419	128
ENCFF610WQK	HepG2	BORCS8-MEF2B	K562	2959575	15496	25000	21931	2804	181
ENCFF611FIV	HepG2	NFIC	K562	2959575	15496	25000	17257	1486	124
ENCFF611FTI	K562	HDAC8	K562	2959575	15496	25000	2101	978	24
ENCFF611WRQ	MCF-7	ZNF331	K562	2959575	15496	25000	2282	160	21
ENCFF612MNU	HepG2	ZNF511	K562	2959575	15496	25000	17924	2555	148
ENCFF612MQA	HepG2	ZNF260	K562	2959575	15496	25000	1501	219	11
ENCFF612NCS	HepG2	ZNF256	K562	2959575	15496	25000	7564	1187	50
ENCFF612ZUY	HepG2	CTCF	K562	2959575	15496	25000	43696	2656	377
ENCFF614IBI	K562	HLTF	K562	2959575	15496	25000	10577	2974	77
ENCFF615AKB	K562	HMGN3	K562	2959575	15496	25000	18214	4193	165
ENCFF615OJH	HepG2	SETDB1	K562	2959575	15496	25000	2486	229	21
ENCFF615SJG	HepG2	CCDC6	K562	2959575	15496	25000	18720	2555	160
ENCFF616FXO	HepG2	ZNF483	K562	2959575	15496	25000	16945	2429	133
ENCFF618JNX	MCF-7	SMARCA5	K562	2959575	15496	25000	11116	1371	73
ENCFF618JPG	HepG2	ZNF615	K562	2959575	15496	25000	6447	1062	54
ENCFF618NTX	HepG2	ZNF800	K562	2959575	15496	25000	19804	2158	144
ENCFF619GRL	HepG2	IRF3	K562	2959575	15496	25000	713	151	3
ENCFF620CHN	HepG2	DMAP1	K562	2959575	15496	25000	27583	4090	222
ENCFF620OUT	HepG2	NFE2L1	K562	2959575	15496	25000	4125	707	29
ENCFF620YHG	HepG2	MTF2	K562	2959575	15496	25000	10487	1177	75
ENCFF621FPC	K562	HDGF	K562	2959575	15496	25000	10289	3344	74
ENCFF621IOC	HepG2	ZNF83	K562	2959575	15496	25000	6865	967	43
ENCFF622FUC	HepG2	ZNF503	K562	2959575	15496	25000	18555	2064	141
ENCFF622GUA	HepG2	DNMT1	K562	2959575	15496	25000	8871	1062	69
ENCFF623COM	HepG2	ZNF644	K562	2959575	15496	25000	24206	1865	200
ENCFF623DVC	HepG2	ZNF331	K562	2959575	15496	25000	32591	3511	260
ENCFF623HZY	HepG2	ZNF558	K562	2959575	15496	25000	12778	1752	103
ENCFF624CRN	MCF-7	MAX	K562	2959575	15496	25000	38359	3991	293
ENCFF624HJF	HepG2	SREBF1	K562	2959575	15496	25000	2839	449	28
ENCFF624JML	HepG2	ZNF146	K562	2959575	15496	25000	26439	803	197
ENCFF624RGO	HepG2	ETV4	K562	2959575	15496	25000	21807	2960	164
ENCFF624TVT	HepG2	ZNF44	K562	2959575	15496	25000	9845	1440	66
ENCFF624UXU	HepG2	ZHX1	K562	2959575	15496	25000	14364	2095	103
ENCFF625DDW	HepG2	ZNF878	K562	2959575	15496	25000	15451	2159	106
ENCFF625QHR	K562	NEUROD1	K562	2959575	15496	25000	14167	5418	119
ENCFF625WYP	HepG2	RREB1	K562	2959575	15496	25000	22574	2300	189
ENCFF627BHP	HepG2	AGO1	K562	2959575	15496	25000	13446	1416	111
ENCFF627DJP	K562	POLR3A	K562	2959575	15496	25000	1460	257	15
ENCFF627DNU	HepG2	ZNF20	K562	2959575	15496	25000	4676	729	36
ENCFF627PLM	K562	RCOR1	K562	2959575	15496	25000	45428	10047	365
ENCFF628ZKC	HepG2	ZNF451	K562	2959575	15496	25000	12847	1750	102
ENCFF629EAD	K562	ZNF41	K562	2959575	15496	25000	4869	1697	40
ENCFF630HYZ	HepG2	KMT2B	K562	2959575	15496	25000	22040	3230	174
ENCFF632APE	HepG2	SMAD4	K562	2959575	15496	25000	44655	3942	363
ENCFF632NSF	HepG2	ZNF430	K562	2959575	15496	25000	22400	2803	163
ENCFF632PBR	HepG2	SKIL	K562	2959575	15496	25000	15851	1687	118
ENCFF634TZG	A549	HOXB5	K562	2959575	15496	25000	10528	1663	76
ENCFF635XBX	HepG2	PHF20	K562	2959575	15496	25000	17633	2866	147
ENCFF637PFI	K562	MYBL2	K562	2959575	15496	25000	4916	1553	32
ENCFF637SIR	K562	IKZF1	K562	2959575	15496	25000	47714	10237	358
ENCFF639APT	HepG2	ARHGAP35	K562	2959575	15496	25000	10186	1548	73
ENCFF641ZFM	A549	HOXB13	K562	2959575	15496	25000	8246	1346	49
ENCFF642BLI	HepG2	HIC2	K562	2959575	15496	25000	18030	1734	143
ENCFF642XRH	HepG2	PCBP2	K562	2959575	15496	25000	3960	228	33
ENCFF642ZYO	K562	CCNT2	K562	2959575	15496	25000	22028	5994	178
ENCFF643AUL	K562	ZNF639	K562	2959575	15496	25000	26486	8167	241
ENCFF643FQU	HepG2	ZBTB1	K562	2959575	15496	25000	1930	281	14
ENCFF643LFY	HepG2	SIX4	K562	2959575	15496	25000	13846	1601	124
ENCFF643XUN	HepG2	FBXL19	K562	2959575	15496	25000	14036	1899	111
ENCFF644EPI	HepG2	KMT2A	K562	2959575	15496	25000	23021	2968	169
ENCFF645BZY	HepG2	ZNF784	K562	2959575	15496	25000	14713	2007	118
ENCFF645IVF	K562	CHCHD3	K562	2959575	15496	25000	2287	718	19
ENCFF645VCZ	HepG2	ZNF446	K562	2959575	15496	25000	9847	1208	75
ENCFF647CDO	HepG2	BRF2	K562	2959575	15496	25000	10803	1660	99
ENCFF647OBG	HepG2	MEIS2	K562	2959575	15496	25000	20927	2512	151
ENCFF647VJL	HepG2	HOXD1	K562	2959575	15496	25000	13894	1830	111
ENCFF648ORA	K562	ZNF281	K562	2959575	15496	25000	40325	9949	320
ENCFF648UJW	K562	CLOCK	K562	2959575	15496	25000	1934	751	22
ENCFF649UCX	K562	ZNF354B	K562	2959575	15496	25000	4180	801	43
ENCFF650DWZ	K562	ZNF121	K562	2959575	15496	25000	25133	985	195
ENCFF651OAU	HepG2	TCF12	K562	2959575	15496	25000	13079	1594	113
ENCFF652DIB	A549	MAZ	K562	2959575	15496	25000	3642	787	37
ENCFF652ELW	HepG2	USF2	K562	2959575	15496	25000	7999	858	63
ENCFF652FKO	HepG2	GABPA	K562	2959575	15496	25000	25528	3465	211
ENCFF652ZEN	K562	SFPQ	K562	2959575	15496	25000	237	42	1
ENCFF652ZZF	K562	HDAC2	K562	2959575	15496	25000	29967	8607	235
ENCFF653ABW	K562	ZNF511	K562	2959575	15496	25000	11622	2523	107
ENCFF653DNY	K562	ZNF317	K562	2959575	15496	25000	13307	2797	105
ENCFF656HFI	A549	PBX3	K562	2959575	15496	25000	9557	1415	57
ENCFF656THP	K562	SNAPC5	K562	2959575	15496	25000	643	177	6
ENCFF656VUG	HepG2	HNRNPL	K562	2959575	15496	25000	24684	2078	214
ENCFF657CNH	HepG2	SYNCRIP	K562	2959575	15496	25000	33	0	0
ENCFF657ZXY	HepG2	ZNF207	K562	2959575	15496	25000	1388	84	12
ENCFF658HLG	A549	JUND	K562	2959575	15496	25000	21667	2865	160
ENCFF659FLZ	HepG2	GATAD2B	K562	2959575	15496	25000	18774	2125	133
ENCFF659PQJ	HepG2	DDIT3	K562	2959575	15496	25000	1860	359	8
ENCFF660DEP	K562	NCOA1	K562	2959575	15496	25000	13043	5547	99
ENCFF661EUX	K562	RFX5	K562	2959575	15496	25000	2632	686	28
ENCFF661VXV	MCF-7	HDAC2	K562	2959575	15496	25000	20959	1859	154
ENCFF663KMO	HepG2	ZNF788	K562	2959575	15496	25000	26432	3394	201
ENCFF663PTR	HepG2	KLF15	K562	2959575	15496	25000	6361	1028	36
ENCFF666ISN	HepG2	PRDM4	K562	2959575	15496	25000	2698	492	24
ENCFF666QVW	MCF-7	TARDBP	K562	2959575	15496	25000	9643	1236	81
ENCFF667FDX	HepG2	TIGD6	K562	2959575	15496	25000	13817	1853	103
ENCFF667MEL	HepG2	ZNF609	K562	2959575	15496	25000	25049	2507	203
ENCFF668GIP	HepG2	PRDM10	K562	2959575	15496	25000	17894	2552	149
ENCFF669MJX	K562	HDAC1	K562	2959575	15496	25000	16397	3245	137
ENCFF669MLA	HepG2	ZKSCAN5	K562	2959575	15496	25000	5118	628	39
ENCFF669RAT	A549	TP63	K562	2959575	15496	25000	3026	484	25
ENCFF669RLC	K562	NUFIP1	K562	2959575	15496	25000	2417	1179	22
ENCFF669TCB	HepG2	ZNF7	K562	2959575	15496	25000	8201	551	55
ENCFF669UYG	A549	CHD4	K562	2959575	15496	25000	3137	351	27
ENCFF670IOD	HepG2	ZNF761	K562	2959575	15496	25000	16229	2190	115
ENCFF670KBU	HepG2	TSC22D1	K562	2959575	15496	25000	5606	845	51
ENCFF670POK	K562	NBN	K562	2959575	15496	25000	19305	7464	159
ENCFF670RLH	K562	ZNF79	K562	2959575	15496	25000	3332	1045	33
ENCFF670UIE	A549	HOXA7	K562	2959575	15496	25000	7595	967	61
ENCFF671ZGP	K562	HES1	K562	2959575	15496	25000	9132	3568	81
ENCFF672NSF	MCF-7	CEBPG	K562	2959575	15496	25000	15329	578	115
ENCFF672PJF	K562	ZNF232	K562	2959575	15496	25000	4645	976	38
ENCFF672RKS	HepG2	PBX3	K562	2959575	15496	25000	4247	653	32
ENCFF672ZEZ	HepG2	ZNF747	K562	2959575	15496	25000	16469	2320	114
ENCFF672ZQW	K562	HMBOX1	K562	2959575	15496	25000	29353	6576	271
ENCFF674BRV	HepG2	JRK	K562	2959575	15496	25000	15677	2089	121
ENCFF674KVR	K562	KLF1	K562	2959575	15496	25000	9096	2726	72
ENCFF674ZQI	K562	MCM7	K562	2959575	15496	25000	1926	683	18
ENCFF675SAG	MCF-7	ZNF507	K562	2959575	15496	25000	3025	349	19
ENCFF676NOU	HepG2	REPIN1	K562	2959575	15496	25000	25053	3241	187
ENCFF678IWM	HepG2	ZNF678	K562	2959575	15496	25000	7745	1129	63
ENCFF678TFE	K562	CTCFL	K562	2959575	15496	25000	12856	1848	118
ENCFF678TXX	K562	BACH1	K562	2959575	15496	25000	15766	5688	135
ENCFF679WUD	A549	TFCP2L1	K562	2959575	15496	25000	6739	1082	48
ENCFF680JFD	HepG2	TEAD2	K562	2959575	15496	25000	3292	528	26
ENCFF680JMZ	MCF-7	REST	K562	2959575	15496	25000	10614	525	76
ENCFF681MRC	A549	POLR2A	K562	2959575	15496	25000	19595	2775	141
ENCFF681YLP	K562	HBP1	K562	2959575	15496	25000	10272	2687	96
ENCFF682ESJ	HepG2	HSF1	K562	2959575	15496	25000	1383	253	13
ENCFF682NJA	HepG2	FUS	K562	2959575	15496	25000	7734	833	70
ENCFF682RGC	HepG2	IKZF1	K562	2959575	15496	25000	1474	12	16
ENCFF682RGD	HepG2	PHF21A	K562	2959575	15496	25000	37385	4059	291
ENCFF683CTP	HepG2	ZNF124	K562	2959575	15496	25000	16028	2222	122
ENCFF683VTL	K562	ZNF24	K562	2959575	15496	25000	13089	3726	129
ENCFF683VXW	K562	ZBTB34	K562	2959575	15496	25000	1551	584	14
ENCFF683WRK	K562	E4F1	K562	2959575	15496	25000	35520	11201	274
ENCFF684UHQ	HepG2	HMGXB3	K562	2959575	15496	25000	16064	2395	122
ENCFF685HMV	MCF-7	CTCF	K562	2959575	15496	25000	65820	3154	566
ENCFF685UPN	HepG2	ZBTB34	K562	2959575	15496	25000	13881	1649	116
ENCFF686MSH	A549	FOXA2	K562	2959575	15496	25000	33329	2494	262
ENCFF687TJX	HepG2	NFKB2	K562	2959575	15496	25000	21928	2831	193
ENCFF688UTO	HepG2	HOXA9	K562	2959575	15496	25000	7612	1028	50
ENCFF689CDE	HepG2	MZF1	K562	2959575	15496	25000	4138	606	23
ENCFF691DTG	HepG2	CHD4	K562	2959575	15496	25000	14814	1291	117
ENCFF691JZW	K562	RBPJ	K562	2959575	15496	25000	2182	646	18
ENCFF692TRI	HepG2	PRPF4	K562	2959575	15496	25000	3920	549	34
ENCFF693LFI	A549	KDM1A	K562	2959575	15496	25000	7064	400	62
ENCFF695PDY	K562	ELF2	K562	2959575	15496	25000	9364	2604	74
ENCFF695VVI	HepG2	PHF5A	K562	2959575	15496	25000	11191	1694	77
ENCFF696OTJ	HepG2	TFAP4	K562	2959575	15496	25000	29298	2868	220
ENCFF696QTC	HepG2	ZBTB42	K562	2959575	15496	25000	9273	1350	73
ENCFF697DRN	K562	ZKSCAN3	K562	2959575	15496	25000	1032	229	16
ENCFF697VRJ	K562	LEF1	K562	2959575	15496	25000	5054	1852	43
ENCFF698ITQ	HepG2	ZNF143	K562	2959575	15496	25000	14083	2138	105
ENCFF699IZY	MCF-7	ZNF227	K562	2959575	15496	25000	2054	128	13
ENCFF699UTZ	A549	TP53	K562	2959575	15496	25000	6292	1189	45
ENCFF700GPU	HepG2	PBX2	K562	2959575	15496	25000	6459	750	40
ENCFF700VSW	K562	HNRNPUL1	K562	2959575	15496	25000	1035	285	12
ENCFF701DTE	HepG2	TP53	K562	2959575	15496	25000	7671	1178	70
ENCFF701NLW	HepG2	HOXA7	K562	2959575	15496	25000	2294	281	9
ENCFF701RWL	K562	ZNF561	K562	2959575	15496	25000	1622	496	14
ENCFF702THZ	K562	KDM2B	K562	2959575	15496	25000	5208	1074	50
ENCFF702UDA	HepG2	ZNF468	K562	2959575	15496	25000	5061	670	35
ENCFF702XIF	A549	KDM5A	K562	2959575	15496	25000	5307	856	30
ENCFF702XPO	K562	EP300	K562	2959575	15496	25000	28734	9626	233
ENCFF703APN	HepG2	ZNF490	K562	2959575	15496	25000	5008	610	38
ENCFF704PGT	K562	CCAR2	K562	2959575	15496	25000	538	246	5
ENCFF705SFR	K562	TSC22D4	K562	2959575	15496	25000	1557	129	10
ENCFF706SJT	HepG2	ZNF25	K562	2959575	15496	25000	7102	1117	48
ENCFF707SJC	HepG2	DLX6	K562	2959575	15496	25000	19664	2278	139
ENCFF708HLM	A549	HMGXB4	K562	2959575	15496	25000	4171	796	22
ENCFF708IYN	K562	XRCC5	K562	2959575	15496	25000	12309	3433	99
ENCFF708ZFL	HepG2	ZNF219	K562	2959575	15496	25000	45782	4542	332
ENCFF710LLF	K562	TAF15	K562	2959575	15496	25000	705	120	5
ENCFF710TSK	HepG2	SAFB2	K562	2959575	15496	25000	11927	1622	92
ENCFF710UAZ	K562	E2F3	K562	2959575	15496	25000	8614	2392	70
ENCFF710YFH	K562	SREBF2	K562	2959575	15496	25000	1652	522	18
ENCFF711ZED	K562	FOXM1	K562	2959575	15496	25000	15476	5650	107
ENCFF712AVW	HepG2	USF1	K562	2959575	15496	25000	24232	2066	201
ENCFF712FZW	K562	JUN	K562	2959575	15496	25000	9900	3347	86
ENCFF712HHN	HepG2	ETV5	K562	2959575	15496	25000	32119	3845	253
ENCFF713RHL	A549	MAX	K562	2959575	15496	25000	43763	5310	329
ENCFF714AQQ	HepG2	HES4	K562	2959575	15496	25000	13112	1555	101
ENCFF715QJD	HepG2	TCF7	K562	2959575	15496	25000	19425	1161	177
ENCFF715WGN	K562	ELK1	K562	2959575	15496	25000	3794	1200	27
ENCFF716HAB	HepG2	AKAP8	K562	2959575	15496	25000	14388	1557	115
ENCFF716VWY	A549	SREBF2	K562	2959575	15496	25000	605	132	6
ENCFF718ZFY	K562	NFYB	K562	2959575	15496	25000	10004	1064	86
ENCFF719BHI	A549	PRDM1	K562	2959575	15496	25000	14557	1875	110
ENCFF720DYW	HepG2	ZNF318	K562	2959575	15496	25000	8058	1094	60
ENCFF722RWS	K562	SMARCA5	K562	2959575	15496	25000	17189	3483	118
ENCFF722UJW	K562	CHD7	K562	2959575	15496	25000	1178	259	5
ENCFF723FTT	A549	JUN	K562	2959575	15496	25000	36677	4530	271
ENCFF723WCO	HepG2	THAP8	K562	2959575	15496	25000	5928	883	40
ENCFF724CHN	K562	IRF9	K562	2959575	15496	25000	7461	2229	68
ENCFF724DNU	K562	POU5F1	K562	2959575	15496	25000	2090	645	17
ENCFF725ZBA	HepG2	ZBTB7B	K562	2959575	15496	25000	28647	3122	229
ENCFF726AMU	HepG2	PRMT3	K562	2959575	15496	25000	6484	916	62
ENCFF726LLI	K562	NFIX	K562	2959575	15496	25000	5617	540	44
ENCFF727JXN	K562	RHOXF2B	K562	2959575	15496	25000	2787	978	34
ENCFF727SKX	HepG2	SNAPC2	K562	2959575	15496	25000	13623	1912	116
ENCFF728MNA	MCF-7	SIX4	K562	2959575	15496	25000	2148	131	19
ENCFF728MPA	MCF-7	RAD21	K562	2959575	15496	25000	52283	2608	465
ENCFF729DNM	K562	DACH1	K562	2959575	15496	25000	16921	3817	141
ENCFF730QQD	K562	SMAD2	K562	2959575	15496	25000	133	48	0
ENCFF731RBX	HepG2	ZNF329	K562	2959575	15496	25000	11018	1427	79
ENCFF732IRT	K562	PCBP2	K562	2959575	15496	25000	2586	148	20
ENCFF732NHA	HepG2	E2F5	K562	2959575	15496	25000	7180	1182	53
ENCFF732ZNB	K562	TCF7L2	K562	2959575	15496	25000	2095	735	10
ENCFF734FBR	MCF-7	LARP7	K562	2959575	15496	25000	422	1	5
ENCFF736FGN	K562	HDAC6	K562	2959575	15496	25000	1491	238	6
ENCFF736XUU	K562	TCF7	K562	2959575	15496	25000	5506	2040	52
ENCFF737MXG	HepG2	THRA	K562	2959575	15496	25000	28215	3140	217
ENCFF737RZJ	MCF-7	TSC22D2	K562	2959575	15496	25000	4369	157	32
ENCFF738IQL	K562	ZNF257	K562	2959575	15496	25000	4198	1477	29
ENCFF738XMN	K562	SUPT5H	K562	2959575	15496	25000	29352	5283	216
ENCFF739AJO	K562	ADNP	K562	2959575	15496	25000	21873	4067	176
ENCFF740MEN	MCF-7	BRCA2	K562	2959575	15496	25000	3794	445	21
ENCFF741FZG	K562	SP2	K562	2959575	15496	25000	3439	683	19
ENCFF741QVY	HepG2	ZNF614	K562	2959575	15496	25000	24585	3092	198
ENCFF742LSD	K562	HDAC3	K562	2959575	15496	25000	10769	4661	90
ENCFF743AUT	HepG2	ZFP37	K562	2959575	15496	25000	9682	1480	83
